2023-09-28 09:44:12,928 | train | INFO | Set Logger /content/results/train/20230928_184412
2023-09-28 09:44:12,986 | train | INFO | Load data, train:70000
2023-09-28 09:44:15,760 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
2023-09-28 09:44:15,763 | train | INFO | --Train 0/20
2023-09-28 09:44:17,685 | train | INFO | batch: 0/4375 loss: 8.170044898986816
2023-09-28 09:44:38,759 | train | INFO | batch: 100/4375 loss: 1.1394860744476318
2023-09-28 09:45:00,149 | train | INFO | batch: 200/4375 loss: 1.06259286403656
2023-09-28 09:45:21,836 | train | INFO | batch: 300/4375 loss: 1.0610435009002686
2023-09-28 09:45:43,803 | train | INFO | batch: 400/4375 loss: 1.087807297706604
2023-09-28 09:46:05,625 | train | INFO | batch: 500/4375 loss: 1.3089823722839355
2023-09-28 09:46:27,327 | train | INFO | batch: 600/4375 loss: 1.2968159914016724
2023-09-28 09:46:49,203 | train | INFO | batch: 700/4375 loss: 1.2517975568771362
2023-09-28 09:47:11,067 | train | INFO | batch: 800/4375 loss: 0.9381916522979736
2023-09-28 09:47:32,968 | train | INFO | batch: 900/4375 loss: 1.0947476625442505
2023-09-28 09:47:54,796 | train | INFO | batch: 1000/4375 loss: 0.7855936884880066
2023-09-28 09:48:16,639 | train | INFO | batch: 1100/4375 loss: 0.7314189076423645
2023-09-28 09:48:38,443 | train | INFO | batch: 1200/4375 loss: 0.8076249361038208
2023-09-28 09:49:00,217 | train | INFO | batch: 1300/4375 loss: 1.0461790561676025
2023-09-28 09:49:22,002 | train | INFO | batch: 1400/4375 loss: 0.9334456920623779
2023-09-28 09:49:43,781 | train | INFO | batch: 1500/4375 loss: 0.6922566294670105
2023-09-28 09:50:05,504 | train | INFO | batch: 1600/4375 loss: 1.0432732105255127
2023-09-28 09:50:27,262 | train | INFO | batch: 1700/4375 loss: 0.6555473804473877
2023-09-28 09:50:49,104 | train | INFO | batch: 1800/4375 loss: 0.8785293102264404
2023-09-28 09:51:10,917 | train | INFO | batch: 1900/4375 loss: 0.3425005376338959
2023-09-28 09:51:32,727 | train | INFO | batch: 2000/4375 loss: 0.6249316334724426
2023-09-28 09:51:54,558 | train | INFO | batch: 2100/4375 loss: 0.8006755709648132
2023-09-28 09:52:16,374 | train | INFO | batch: 2200/4375 loss: 0.5131202936172485
2023-09-28 09:52:38,222 | train | INFO | batch: 2300/4375 loss: 0.5958997011184692
2023-09-28 09:53:00,045 | train | INFO | batch: 2400/4375 loss: 0.885430097579956
2023-09-28 09:53:21,900 | train | INFO | batch: 2500/4375 loss: 0.5193575620651245
2023-09-28 09:53:43,709 | train | INFO | batch: 2600/4375 loss: 0.2823951840400696
2023-09-28 09:54:05,550 | train | INFO | batch: 2700/4375 loss: 0.46856895089149475
2023-09-28 09:54:27,334 | train | INFO | batch: 2800/4375 loss: 0.2474389225244522
2023-09-28 09:54:49,139 | train | INFO | batch: 2900/4375 loss: 0.5566125512123108
2023-09-28 09:55:10,973 | train | INFO | batch: 3000/4375 loss: 0.3302348852157593
2023-09-28 09:55:32,752 | train | INFO | batch: 3100/4375 loss: 0.4304254651069641
2023-09-28 09:55:54,577 | train | INFO | batch: 3200/4375 loss: 0.3293697237968445
2023-09-28 09:56:16,395 | train | INFO | batch: 3300/4375 loss: 0.6929556727409363
2023-09-28 09:56:38,184 | train | INFO | batch: 3400/4375 loss: 0.15134471654891968
2023-09-28 09:56:59,968 | train | INFO | batch: 3500/4375 loss: 0.6222313046455383
2023-09-28 09:57:21,771 | train | INFO | batch: 3600/4375 loss: 0.11471965163946152
2023-09-28 09:57:43,540 | train | INFO | batch: 3700/4375 loss: 0.30398011207580566
2023-09-28 09:58:05,337 | train | INFO | batch: 3800/4375 loss: 0.2704066038131714
2023-09-28 09:58:27,123 | train | INFO | batch: 3900/4375 loss: 0.5499327182769775
2023-09-28 09:58:48,938 | train | INFO | batch: 4000/4375 loss: 0.33979102969169617
2023-09-28 09:59:10,730 | train | INFO | batch: 4100/4375 loss: 0.27889350056648254
2023-09-28 09:59:32,488 | train | INFO | batch: 4200/4375 loss: 0.43985801935195923
2023-09-28 09:59:54,267 | train | INFO | batch: 4300/4375 loss: 0.3456321656703949
2023-09-28 10:00:10,576 | train | INFO | Write row 0
2023-09-28 10:00:11,296 | train | INFO | --Train 1/20
2023-09-28 10:00:11,614 | train | INFO | batch: 0/4375 loss: 0.07595781236886978
2023-09-28 10:00:33,428 | train | INFO | batch: 100/4375 loss: 0.2667478322982788
2023-09-28 10:00:55,214 | train | INFO | batch: 200/4375 loss: 0.22727417945861816
2023-09-28 10:01:16,995 | train | INFO | batch: 300/4375 loss: 0.11552414298057556
2023-09-28 10:01:38,778 | train | INFO | batch: 400/4375 loss: 0.022384556010365486
2023-09-28 10:02:00,614 | train | INFO | batch: 500/4375 loss: 0.18830016255378723
2023-09-28 10:02:22,447 | train | INFO | batch: 600/4375 loss: 0.5234184265136719
2023-09-28 10:02:44,243 | train | INFO | batch: 700/4375 loss: 0.021531742066144943
2023-09-28 10:03:06,076 | train | INFO | batch: 800/4375 loss: 0.19998152554035187
2023-09-28 10:03:27,873 | train | INFO | batch: 900/4375 loss: 0.2230604737997055
2023-09-28 10:03:49,685 | train | INFO | batch: 1000/4375 loss: 0.09800015389919281
2023-09-28 10:04:11,517 | train | INFO | batch: 1100/4375 loss: 0.36649948358535767
2023-09-28 10:04:33,351 | train | INFO | batch: 1200/4375 loss: 0.058166734874248505
2023-09-28 10:04:55,196 | train | INFO | batch: 1300/4375 loss: 0.277839720249176
2023-09-28 10:05:17,062 | train | INFO | batch: 1400/4375 loss: 0.4207787811756134
2023-09-28 10:05:38,891 | train | INFO | batch: 1500/4375 loss: 0.009593349881470203
2023-09-28 10:06:00,706 | train | INFO | batch: 1600/4375 loss: 0.20434905588626862
2023-09-28 10:06:22,520 | train | INFO | batch: 1700/4375 loss: 0.022518526762723923
2023-09-28 10:06:44,380 | train | INFO | batch: 1800/4375 loss: 0.06341852992773056
2023-09-28 10:07:06,202 | train | INFO | batch: 1900/4375 loss: 0.1978132426738739
2023-09-28 10:07:27,993 | train | INFO | batch: 2000/4375 loss: 0.06464703381061554
2023-09-28 10:07:49,844 | train | INFO | batch: 2100/4375 loss: 0.08531710505485535
2023-09-28 10:08:11,708 | train | INFO | batch: 2200/4375 loss: 0.052682045847177505
2023-09-28 10:08:33,588 | train | INFO | batch: 2300/4375 loss: 0.06906408816576004
2023-09-28 10:08:55,441 | train | INFO | batch: 2400/4375 loss: 0.029689384624361992
2023-09-28 10:09:17,283 | train | INFO | batch: 2500/4375 loss: 0.11264793574810028
2023-09-28 10:09:39,123 | train | INFO | batch: 2600/4375 loss: 0.32666072249412537
2023-09-28 10:10:00,939 | train | INFO | batch: 2700/4375 loss: 0.5281974673271179
2023-09-28 10:10:22,754 | train | INFO | batch: 2800/4375 loss: 0.180741548538208
2023-09-28 10:10:44,583 | train | INFO | batch: 2900/4375 loss: 0.21385884284973145
2023-09-28 10:11:06,409 | train | INFO | batch: 3000/4375 loss: 0.32067856192588806
2023-09-28 10:11:28,235 | train | INFO | batch: 3100/4375 loss: 0.21221576631069183
2023-09-28 10:11:50,089 | train | INFO | batch: 3200/4375 loss: 0.03460182249546051
2023-09-28 10:12:11,933 | train | INFO | batch: 3300/4375 loss: 0.0132133262231946
2023-09-28 10:12:33,743 | train | INFO | batch: 3400/4375 loss: 0.06848014891147614
2023-09-28 10:12:55,552 | train | INFO | batch: 3500/4375 loss: 0.00973890908062458
2023-09-28 10:13:17,359 | train | INFO | batch: 3600/4375 loss: 0.15525108575820923
2023-09-28 10:13:39,168 | train | INFO | batch: 3700/4375 loss: 0.32767510414123535
2023-09-28 10:14:01,010 | train | INFO | batch: 3800/4375 loss: 0.013622929342091084
2023-09-28 10:14:22,812 | train | INFO | batch: 3900/4375 loss: 0.2652635872364044
2023-09-28 10:14:44,617 | train | INFO | batch: 4000/4375 loss: 0.16425712406635284
2023-09-28 10:15:06,469 | train | INFO | batch: 4100/4375 loss: 0.33296632766723633
2023-09-28 10:15:28,276 | train | INFO | batch: 4200/4375 loss: 0.01229410246014595
2023-09-28 10:15:50,041 | train | INFO | batch: 4300/4375 loss: 0.024278081953525543
2023-09-28 10:16:06,298 | train | INFO | Write row 1
2023-09-28 10:16:06,904 | train | INFO | --Train 2/20
2023-09-28 10:16:07,237 | train | INFO | batch: 0/4375 loss: 0.1516951024532318
2023-09-28 10:16:29,060 | train | INFO | batch: 100/4375 loss: 0.005750895477831364
2023-09-28 10:16:50,869 | train | INFO | batch: 200/4375 loss: 0.13101686537265778
2023-09-28 10:17:12,706 | train | INFO | batch: 300/4375 loss: 0.016225889325141907
2023-09-28 10:17:34,449 | train | INFO | batch: 400/4375 loss: 0.15646739304065704
2023-09-28 10:17:56,229 | train | INFO | batch: 500/4375 loss: 0.0025952819269150496
2023-09-28 10:18:17,974 | train | INFO | batch: 600/4375 loss: 0.12599503993988037
2023-09-28 10:18:39,771 | train | INFO | batch: 700/4375 loss: 0.3782419264316559
2023-09-28 10:19:01,607 | train | INFO | batch: 800/4375 loss: 0.5229851603507996
2023-09-28 10:19:23,448 | train | INFO | batch: 900/4375 loss: 0.04399115964770317
2023-09-28 10:19:45,285 | train | INFO | batch: 1000/4375 loss: 0.045382365584373474
2023-09-28 10:20:07,101 | train | INFO | batch: 1100/4375 loss: 0.15843182802200317
2023-09-28 10:20:28,965 | train | INFO | batch: 1200/4375 loss: 0.023495864123106003
2023-09-28 10:20:50,831 | train | INFO | batch: 1300/4375 loss: 0.26064935326576233
