2023-09-15 03:55:43,910 | train | INFO | Set Logger /content/results/train/20230915_125543
2023-09-15 03:55:43,925 | train | INFO | Load data, train:8000 val:2000
2023-09-15 03:55:54,255 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
2023-09-15 03:55:54,259 | train | INFO | --Train 0/5
2023-09-15 03:55:56,617 | train | INFO | batch: 0/500 loss: 8.309847831726074
2023-09-15 03:56:18,002 | train | INFO | batch: 100/500 loss: 1.36118745803833
2023-09-15 03:56:39,644 | train | INFO | batch: 200/500 loss: 1.082926630973816
2023-09-15 03:57:01,682 | train | INFO | batch: 300/500 loss: 1.199380874633789
2023-09-15 03:57:24,141 | train | INFO | batch: 400/500 loss: 1.3266364336013794
2023-09-15 03:57:46,932 | train | INFO | --Val 0/5
2023-09-15 03:57:47,071 | train | INFO | batch: 0/125 loss: 1.6583410501480103
2023-09-15 03:57:52,882 | train | INFO | batch: 100/125 loss: 1.0490506887435913
2023-09-15 03:57:54,475 | train | INFO | Write row 0
2023-09-15 03:57:55,489 | train | INFO | Early stopper, counter 0/5, best:0.4725 -> now:0.4725
2023-09-15 03:57:55,489 | train | INFO | Set counter as 0
2023-09-15 03:57:55,489 | train | INFO | Update best score as 0.4725
2023-09-15 03:57:55,904 | train | INFO | Recorder, epoch 0 Model saved: /content/results/train/20230915_125543/model.pt
2023-09-15 03:57:55,904 | train | INFO | --Train 1/5
2023-09-15 03:57:56,229 | train | INFO | batch: 0/500 loss: 0.8042302131652832
2023-09-15 03:58:18,808 | train | INFO | batch: 100/500 loss: 1.1738213300704956
2023-09-15 03:58:41,576 | train | INFO | batch: 200/500 loss: 0.992405891418457
2023-09-15 03:59:04,362 | train | INFO | batch: 300/500 loss: 1.126798391342163
2023-09-15 03:59:27,106 | train | INFO | batch: 400/500 loss: 0.7098633050918579
2023-09-15 03:59:49,654 | train | INFO | --Val 1/5
2023-09-15 03:59:49,827 | train | INFO | batch: 0/125 loss: 1.2747721672058105
2023-09-15 03:59:55,322 | train | INFO | batch: 100/125 loss: 0.7050155997276306
2023-09-15 03:59:56,658 | train | INFO | Write row 1
2023-09-15 03:59:57,448 | train | INFO | Early stopper, counter 0/5, best:0.5745 -> now:0.5745
2023-09-15 03:59:57,448 | train | INFO | Set counter as 0
2023-09-15 03:59:57,448 | train | INFO | Update best score as 0.5745
2023-09-15 03:59:57,839 | train | INFO | Recorder, epoch 1 Model saved: /content/results/train/20230915_125543/model.pt
2023-09-15 03:59:57,840 | train | INFO | --Train 2/5
2023-09-15 03:59:58,150 | train | INFO | batch: 0/500 loss: 0.9276476502418518
2023-09-15 04:00:21,010 | train | INFO | batch: 100/500 loss: 0.8476499319076538
2023-09-15 04:00:43,746 | train | INFO | batch: 200/500 loss: 0.34742191433906555
2023-09-15 04:01:06,640 | train | INFO | batch: 300/500 loss: 0.446548193693161
2023-09-15 04:01:29,403 | train | INFO | batch: 400/500 loss: 0.6676540970802307
2023-09-15 04:01:51,986 | train | INFO | --Val 2/5
2023-09-15 04:01:52,120 | train | INFO | batch: 0/125 loss: 1.4563562870025635
2023-09-15 04:01:57,717 | train | INFO | batch: 100/125 loss: 0.9720078110694885
2023-09-15 04:01:59,272 | train | INFO | Write row 2
2023-09-15 04:02:00,554 | train | INFO | Early stopper, counter 0/5, best:0.6255 -> now:0.6255
2023-09-15 04:02:00,554 | train | INFO | Set counter as 0
2023-09-15 04:02:00,554 | train | INFO | Update best score as 0.6255
2023-09-15 04:02:01,100 | train | INFO | Recorder, epoch 2 Model saved: /content/results/train/20230915_125543/model.pt
2023-09-15 04:02:01,101 | train | INFO | --Train 3/5
2023-09-15 04:02:01,476 | train | INFO | batch: 0/500 loss: 0.655657947063446
2023-09-15 04:02:24,152 | train | INFO | batch: 100/500 loss: 0.4048803448677063
2023-09-15 04:02:47,040 | train | INFO | batch: 200/500 loss: 0.4347251057624817
2023-09-15 04:03:09,709 | train | INFO | batch: 300/500 loss: 0.426486074924469
2023-09-15 04:03:32,524 | train | INFO | batch: 400/500 loss: 0.19557791948318481
2023-09-15 04:03:55,166 | train | INFO | --Val 3/5
2023-09-15 04:03:55,353 | train | INFO | batch: 0/125 loss: 1.516714096069336
2023-09-15 04:04:01,163 | train | INFO | batch: 100/125 loss: 0.8803751468658447
2023-09-15 04:04:02,498 | train | INFO | Write row 3
2023-09-15 04:04:03,306 | train | INFO | Early stopper, counter 0/5, best:0.7495 -> now:0.7495
2023-09-15 04:04:03,306 | train | INFO | Set counter as 0
2023-09-15 04:04:03,306 | train | INFO | Update best score as 0.7495
2023-09-15 04:04:03,725 | train | INFO | Recorder, epoch 3 Model saved: /content/results/train/20230915_125543/model.pt
2023-09-15 04:04:03,726 | train | INFO | --Train 4/5
2023-09-15 04:04:04,041 | train | INFO | batch: 0/500 loss: 0.1517357975244522
2023-09-15 04:04:26,899 | train | INFO | batch: 100/500 loss: 0.05789889395236969
2023-09-15 04:04:49,661 | train | INFO | batch: 200/500 loss: 0.2375008910894394
2023-09-15 04:05:12,466 | train | INFO | batch: 300/500 loss: 0.16494716703891754
2023-09-15 04:05:35,202 | train | INFO | batch: 400/500 loss: 0.21680575609207153
2023-09-15 04:05:57,889 | train | INFO | --Val 4/5
2023-09-15 04:05:58,027 | train | INFO | batch: 0/125 loss: 1.7639068365097046
2023-09-15 04:06:03,381 | train | INFO | batch: 100/125 loss: 0.8244275450706482
2023-09-15 04:06:04,898 | train | INFO | Write row 4
2023-09-15 04:06:06,326 | train | INFO | Early stopper, counter 0/5, best:0.754 -> now:0.754
2023-09-15 04:06:06,326 | train | INFO | Set counter as 0
2023-09-15 04:06:06,326 | train | INFO | Update best score as 0.754
2023-09-15 04:06:06,959 | train | INFO | Recorder, epoch 4 Model saved: /content/results/train/20230915_125543/model.pt
