2023-09-24 06:30:20,592 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:20,655 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:22,177 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:22,248 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:22,444 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:22,554 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:22,570 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
2023-09-24 06:30:22,571 | train | INFO | --Train 0/10
2023-09-24 06:30:22,639 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:22,793 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:22,820 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:23,024 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:23,115 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:23,298 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:23,403 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:23,784 | train | INFO | Set Logger /content/results/train/20230924_153013
2023-09-24 06:30:23,806 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:24,252 | train | INFO | Load data, train:40000 val:2000
2023-09-24 06:30:26,131 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
2023-09-24 06:30:26,132 | train | INFO | --Train 0/10
2023-09-24 06:30:28,558 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
2023-09-24 06:30:28,559 | train | INFO | --Train 0/10
2023-09-24 06:30:29,020 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
2023-09-24 06:30:29,020 | train | INFO | --Train 0/10
2023-09-24 06:30:29,387 | train | INFO | batch: 0/313 loss: 8.962077140808105
2023-09-24 06:30:30,378 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
2023-09-24 06:30:30,379 | train | INFO | --Train 0/10
2023-09-24 06:30:30,718 | train | INFO | Initiated early stopper, mode: max, best score: inf, patience: 5
